source_id,url_type,url,status,final_url,error
PROTOCOL_22,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_27,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_27_final_nov_2017.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_27_final_nov_2017.pdf,ERROR RemoteDisconnected
PROTOCOL_27,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_28,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_28_final_jan_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_28_final_jan_2021.pdf,ERROR RemoteDisconnected
PROTOCOL_28,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_3,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_3_feb_2002.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_3_feb_2002.pdf,ERROR RemoteDisconnected
PROTOCOL_3,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_4,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_4_final_jan_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_4_final_jan_2021.pdf,ERROR RemoteDisconnected
PROTOCOL_4,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_6,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/p6__jan_2021_revisions_final_signed.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/p6__jan_2021_revisions_final_signed.pdf,ERROR RemoteDisconnected
PROTOCOL_6,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_8,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_8_feb_2002.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_8_feb_2002.pdf,ERROR RemoteDisconnected
PROTOCOL_8,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
PROTOCOL_9,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_9_final_jan_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/protocols/protocol_9_final_jan_2021.pdf,ERROR RemoteDisconnected
PROTOCOL_9,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/legislation-and-protocols,ERROR RemoteDisconnected
TEST_SAMPLE,document_url,,,,EMPTY
TEST_SAMPLE,landing_page_url,,,,EMPTY
TG01,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg01_aug_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg01_aug_2021.pdf,ERROR RemoteDisconnected
TG01,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG02,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg02_aug_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg02_aug_2021.pdf,ERROR RemoteDisconnected
TG02,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG03,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg03.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg03.pdf,ERROR RemoteDisconnected
TG03,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG04,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg04_dec_2017.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg04_dec_2017.pdf,ERROR RemoteDisconnected
TG04,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG05,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg05_jan_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg05_jan_2021.pdf,ERROR RemoteDisconnected
TG05,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG06,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg06_jul_2020.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg06_jul_2020.pdf,ERROR RemoteDisconnected
TG06,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
TG11,document_url,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg11_aug_2021.pdf,,https://www2.gov.bc.ca/assets/gov/environment/air-land-water/site-remediation/docs/technical-guidance/tg11_aug_2021.pdf,ERROR RemoteDisconnected
TG11,landing_page_url,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,,https://www2.gov.bc.ca/gov/content/environment/air-land-water/site-remediation/guidance-resources,ERROR RemoteDisconnected
